job_id,decision,tfidf_svc,bert_siamese,spacy_nn,fusion_score
1,1,0.6273060785917504,0.5229629716898869,0.4244998865453815,0.82501733
1,1,0.6322476547781776,0.35658454934824735,0.5838201049978381,0.8348768
1,1,0.7689008575285295,0.9934579359472588,0.7164593123258808,0.99985397
1,1,0.6891655532213802,0.8442338499570159,0.7809687186527177,0.9995441
1,1,0.6661987444921211,0.7430979279499624,0.7210305087278821,0.9910938
2,0,0.4851397634994705,0.002612203613965399,0.06908348299960457,0.00010904987
2,0,0.46426669674952536,0.12072452457669856,0.32909855417642975,0.00028370426
2,0,0.5292363042735475,0.006662797765271793,0.08764145138271083,0.00032010901
2,0,0.5021662485646354,0.012087905541124525,0.013486788029409865,0.0003911766
2,0,0.6905396777392108,0.0020919361653827314,0.016994809860239286,0.00019491385
2,0,0.6136799287315783,0.11517008846653688,0.0852393080048293,0.003243419
2,0,0.5785776632509918,0.21468037479577293,0.08504706049207265,0.09626197
2,0,0.6556297360140816,0.6431950123632234,0.6098204954910581,0.5787492
2,0,0.638411276656641,0.6676032908553273,0.13715859341557426,0.15065776
2,0,0.6873622053751718,0.9303987673549361,0.8343372745554345,0.87233734
2,0,0.5222477999355019,0.4793838407851412,0.030817753221607444,0.008981863
2,0,0.6370121922636683,0.834482320871395,0.9418193129546149,0.9570127
2,0,0.6301131726256289,0.895402672690739,0.6590542790581534,0.29512534
2,0,0.6304625092988518,0.6801113546988435,0.46245420216770894,0.46133837
2,0,0.619821122734529,0.6469261177409532,0.30996902615354466,0.34172454
2,0,0.6657654079593126,0.7279101312238392,0.6664850346438643,0.46678936
2,0,0.6843431136907355,0.8992106000226787,0.9442136019399954,0.9962203
2,1,0.6582765001976351,0.9256130768546206,0.966767795177244,0.9986268
2,1,0.6871448320461869,0.5568945823231279,0.9047175040893086,0.9924264
2,1,0.6600827530147167,0.9291333937129317,0.9641552041083137,0.9989303
2,1,0.5998658167407378,0.942231737694938,0.9512883084083208,0.9796998
2,1,0.6822770814915682,0.7750102616702321,0.5983279183668271,0.9964276
2,1,0.7301703583669549,0.7469510730134444,0.9106788979471979,0.9998252
2,1,0.7201041745491985,0.694674295383406,0.7273013856615014,0.99861956
2,1,0.6958733452667987,0.9129688578434364,0.9376234664638008,0.9989755
2,1,0.6751322904598733,0.9264425170288122,0.9633404484632749,0.9987992
2,1,0.7148512656352437,0.8254078530236095,0.9270862236019829,0.9998766
2,1,0.6511378248192272,0.7557959383922309,0.9118577271972473,0.998338
2,1,0.6497112745278742,0.8352927061489465,0.9126003324928279,0.9991843
2,1,0.6473226478987036,0.8191757573237475,0.7490508088380629,0.9995734
2,1,0.6687240713415663,0.95451331130231,0.918531039189188,0.9980489
2,1,0.6133907007155475,0.8062694280694227,0.9130311634312993,0.8922793
2,1,0.6984478546262022,0.9066521596072273,0.8368687202445138,0.99237204
2,1,0.7035515849440435,0.9281545061249439,0.8224799734624825,0.999355
2,1,0.6665887134901842,0.9520853680971186,0.9231192851259938,0.9977301
2,1,0.7421204652606715,0.8200978818002478,0.7842080702320355,0.999897
2,1,0.6887154146842096,0.5686381512645099,0.6259609218847426,0.9457382
2,1,0.7004677882345646,0.8529734013917797,0.9629087470379915,0.9996138
2,1,0.4942877247404578,0.558775465268668,0.6004462029991633,0.05099885
2,1,0.7201679563584301,0.8961807811017478,0.8701191152399667,0.99958426
2,1,0.728271951256518,0.8942467592900769,0.906079755916846,0.9997124
2,1,0.6060821607527662,0.8888618334522181,0.5000091044215691,0.986955
2,1,0.7353097328549931,0.8375470068397607,0.8966685227662078,0.99984515
2,1,0.6825869604696503,0.7952255693894903,0.8359160874928973,0.9972191
2,1,0.7365221856294821,0.8725078429175509,0.8758645783404498,0.9995795
2,1,0.6413189002420523,0.8545189763853258,0.8815128370802362,0.9902034
2,1,0.6555242349370684,0.9470039652782912,0.9545614388781908,0.998428
2,1,0.7067200283670128,0.905545439564593,0.7446497775994556,0.9998216
2,1,0.6039085008473859,0.8535427392149949,0.44763284345119975,0.9962675
3,0,0.44326282287289487,0.07882101984098708,0.07570215443428673,0.00059870107
3,0,0.5520205300515652,0.09061766741173506,0.11211640879068811,0.0004625187
3,0,0.5320869215595105,0.085563859054923,0.029590718012793043,0.0001283383
3,0,0.544860152071382,0.0001245209284548754,0.00011244094162286402,0.00034048746
3,0,0.5781185570115172,0.07793482659476868,0.23054155702927878,0.0352507
3,0,0.6968734656405766,0.0,0.0058038013856640145,0.00021312456
3,0,0.4239347735007406,0.010829338653557497,0.05639693515758944,0.00049690506
3,1,0.5562694217108753,0.7050931474298648,0.4200681281228628,0.5969124
3,1,0.5592859180642533,0.22818520650700103,0.42273717076184475,0.33001405
3,1,0.550387317195061,0.39789534439594987,0.34287732983739394,0.552919
4,0,0.719989228115267,0.9687818447982673,0.5204338067594736,0.99969923
4,0,0.7230738414467504,0.8069749511786883,0.28477012388567385,0.32750934
4,0,0.9649003848024853,0.2956953399363732,0.758882447096617,0.07455372
4,0,0.5220926289528506,0.605328113798055,0.10956065951003569,0.09867857
4,1,0.6806138793354777,0.7175562043705161,0.906843553063786,0.9990012
4,1,0.7730046992655732,0.7187871025040576,0.9189435498822207,0.9998185
4,1,0.7154843157629625,0.8254006246118176,0.78496494350686,0.9999192
4,1,0.7565393529859425,0.570087799209902,0.8120025440508185,0.99060285
4,1,0.6888073409063564,0.7008628599811437,0.8542366831273495,0.99898416
4,1,0.754070812388072,0.6610149649671184,0.8719389329572654,0.999795
4,1,0.7242777871878388,0.8338556577268861,0.7180568757493905,0.99987864
4,1,0.7461376979010876,0.8753299755124572,0.8942498101221076,0.99940467
4,1,0.6911445344814353,0.6825430125045391,0.6559587178923789,0.9974274
4,1,0.7198044344311199,0.8547175569203849,0.9424367582555523,0.99979216
4,1,0.8284085845750387,0.9758968608801198,0.9466624614434656,0.9997737
4,1,0.6722271222071834,0.8032867042592077,0.793363090097613,0.9988875
4,1,0.6826716098051072,0.758657616423315,0.8793436739945655,0.99937135
4,1,0.7098644365856511,0.7777310961054443,0.8186750856119025,0.9996092
4,1,0.7198956179520011,0.8889420186258034,0.8302403834045374,0.9993936
4,1,0.6670681471658129,0.7296082056272715,0.91822251665063,0.99876547
4,1,0.6573871146267198,0.8227286221140435,0.7398741468693267,0.9994355
4,1,0.6833783350268502,0.7704705178811337,0.6925751253011242,0.9984597
4,1,0.7159821695570152,0.8084807598679187,0.8950665668862549,0.99809664
5,0,0.7331130769940662,0.32551129368455856,0.5063713524536839,0.11696289
5,0,0.6292754037687953,0.21045280804093464,0.03543520849348108,0.06338842
5,0,0.4984341472161382,0.008672063327911386,0.014245681433974353,0.00032326137
5,0,0.5618854706616958,0.3329531042556278,0.3694027339399283,0.16467711
5,0,0.7262255813437888,0.0009834239785970543,0.20034990260800342,0.0008109022
5,0,0.5194959796044908,0.000988465494638036,0.07805502025412066,0.0010870327
5,0,0.46766518985718264,0.2521293004885392,0.03172466640495136,0.0023280815
5,0,0.5717605948051555,0.09431486953026896,0.04368790274127082,0.0002753224
5,0,0.5628619939359631,0.19144656262793014,0.06685724199360121,0.008514954
5,0,0.4577787262835893,0.005689838478899311,0.021440604132185296,0.00036689898
5,1,0.6477114836132329,0.8201742419392598,0.6215479439650574,0.99968624
5,1,0.7317613553498379,0.8019691254209289,0.6211545839818933,0.99976
5,1,0.6806280515038722,0.7214700178957454,0.8688776209450335,0.9986084
5,1,0.6540227820770995,0.6455008857642802,0.7959562903223816,0.8641082
5,1,0.6538655023076098,0.9091784192522486,0.7673908653558454,0.9987268
5,1,0.6989487765927659,0.7817264601709307,0.31346938369818844,0.9605304
5,1,0.7232169404536233,0.9218875734960295,0.6079919929168283,0.9999311
5,1,0.7517664430803783,0.8968995562992986,0.8007677610957442,0.9998776
5,1,0.7244569238044429,0.6646498119944869,0.6055092344556595,0.9974153
5,1,0.7005332566955939,0.946339925221142,0.5570841531482996,0.9996631
5,1,0.7407958765645738,0.9012666213622584,0.8139695140617632,0.9998105
5,1,0.6927774089737806,0.9026273297242284,0.5822323770747467,0.9997446
5,1,0.6608575491088199,0.8294636646827052,0.7520846054625524,0.999676
5,1,0.7227294656607458,0.8245894361774003,0.8321126604592664,0.99956256
5,1,0.6724256903710959,0.8333923868072549,0.6032316307254976,0.99967253
5,1,0.6254429929952978,0.537523000930811,0.6720798134754752,0.9337838
5,1,0.7288242120350563,0.930684048673654,0.6086923846048143,0.99989605
5,1,0.6831331887312609,0.6800774213212653,0.6172201336746314,0.99605995
5,1,0.6337326918088345,0.7674804050277539,0.29741343454767044,0.933922
6,0,0.4570377952647765,0.00305967412897091,0.0331547481657916,0.00017035707
6,0,0.33905060615695026,0.4906200655738837,0.2755673873349535,0.011213335
6,0,0.5096799471978193,0.08270212480285828,0.059414225551112275,0.000487161
6,0,0.45720479578514184,0.07108639333585307,0.11312738416991389,0.0006324518
6,0,0.5950682199637425,0.2734123550635208,0.19049865338218566,0.08177674
6,0,0.6050843427756044,0.3147920007335405,0.6206604076180414,0.42880878
6,0,0.44563665452286577,0.06989649134057808,0.10999400185298824,0.0006903786
6,0,0.488048941951354,0.19232955328614632,0.09319128007634622,0.008079536
6,0,0.5092360292184888,0.12248637967473307,0.15153915562045167,0.004344248
6,0,0.4185117972228804,0.029846519047289303,0.03314066228838665,0.00043896434
6,0,0.500378916630447,0.1619274255389471,0.1482478950114584,0.0045378995
6,0,0.43277449549909425,0.07315086288171457,0.11912600284546015,0.0015129477
6,0,0.47755651438782654,0.2058773739686142,0.06312535096586212,0.0045850175
6,0,0.35653970021920145,0.7609474869238215,0.10168721635513533,0.9700575
6,0,0.5079960458676692,0.03938444555262315,0.09318800324380601,0.00052117853
6,0,0.4388018874911454,0.5247624446476215,0.26419840933246097,0.112339646
6,0,0.5711332530616609,0.11411843888229552,0.2633718971126597,0.0039706137
6,0,0.5975908350349879,0.25165746590882704,0.21979546737169892,0.028755633
6,0,0.5165404607638837,0.3786889322130765,0.04162807379977341,0.031462003
6,0,0.4386446077216556,0.11731780421758829,0.09389364786945201,0.005701767
6,0,0.42172362654004003,0.25400429027057675,0.1798638759750179,0.06489998
6,0,0.5661916768752336,0.23048681313720848,0.2617631574389288,0.099562794
6,0,0.5136033174491021,0.051624839299595514,0.08975097111335174,0.0013879099
6,0,0.5279238438436533,0.12931161675941943,0.07125578283947791,0.00461441
6,0,0.35352320386582337,0.07291937700986532,0.0205312445807312,0.0007304926
6,0,0.5365455484944242,0.08621668905011844,0.09412961983473007,0.00028253006
6,0,0.4102220984093437,0.5086616292359635,0.40633737932050334,0.02935724
6,0,0.4837278820068117,0.2408358306941896,0.2108312442075245,0.0008085905
6,1,0.6180078462410213,0.8453174089635338,0.5994778914793314,0.9708209
6,1,0.713142010639578,0.8732742955145454,0.8132935360269012,0.9997664
6,1,0.654432366922705,0.9648858513159971,0.5947412625606279,0.99869484
6,1,0.6116447972219927,0.5841839049662416,0.7791119202542932,0.75928944
6,1,0.6498198755587623,0.25705343515359,0.10393714460802637,0.05083041
6,1,0.6558810525385761,0.8041197787182168,0.867490145011133,0.9975299
6,1,0.629101718082914,0.7210023195738918,0.6273791149969591,0.9416741
6,1,0.6982612875460535,0.7757596070259858,0.4648488713657201,0.9920316
6,1,0.6472363671419763,0.950039827954637,0.5750366329171419,0.99965084
6,1,0.6865765682674141,0.8062556740080965,0.45162727730373997,0.9951794
6,1,0.6731123448237253,0.7162134566039565,0.6949038276077226,0.9793575
6,1,0.6838188344551812,0.7154421248290027,0.7123104220949485,0.97378844
6,1,0.6643222886916845,0.7663761245740993,0.5373605629012601,0.99924636
6,1,0.7077864558120128,0.9522417828967252,0.5520798545376387,0.9997931
6,1,0.7536464547921968,0.8666530703132228,0.6727018113223845,0.9997589
6,1,0.6795867173747994,0.6709794611351563,0.24165172029186938,0.9869719
6,1,0.6260584128326971,0.7476754201117515,0.37460573367247074,0.94844615
6,1,0.6812832562078689,0.9366383524925713,0.6638511616732149,0.99699223
6,1,0.6277634034172834,0.6446659941628622,0.42173582076553096,0.65248406
7,0,0.39206452372141576,0.004671617588540768,0.04259310648594597,0.0003071668
7,0,0.2053978441470824,0.023683804053275886,0.11464506291861101,0.0010174375
7,0,0.5027433750021201,0.00028367568766964697,0.0006980890202391178,0.0003911766
7,0,0.357666176582052,0.02834428741794986,0.006711583054701034,0.0006614399
7,0,0.503127238959896,0.15024211558871506,0.06655633971660863,0.0026750916
7,0,0.4845670508964098,0.14895614097310395,0.09253911035607795,0.005036503
7,0,0.5595257606238564,0.11896338228038243,0.18069807249219597,0.01132385
7,0,0.46764606971479417,0.11088951235461238,0.08349058504665889,0.00089403405
7,0,0.4891129556119434,0.025609166829987817,0.06992986633215363,0.00036843083
7,0,0.6113464082098066,0.16273852361821697,0.42026687927272216,0.16405652
7,0,0.6121141200499878,0.5646036433412787,0.17076280628060655,0.18676293
7,0,0.4751146123619994,0.12401567467861035,0.5471077439278387,0.0016058091
7,0,0.3935635425247632,0.014413369946029366,0.009460033101588178,0.0006614399
7,0,0.5824679916691783,0.1573961148969393,0.24193718993829696,0.1942933
7,0,0.5339713851261082,0.31263486194456164,0.3342904176811332,0.036984473
7,0,0.4644342403976346,0.04862424926490176,0.029885128659397558,0.00019389768
7,0,0.2671109988304428,0.08669168605998952,0.0030810169920712093,0.0007304926
7,0,0.47499548636155403,0.033290428581122494,0.09791784836873167,0.00039811706
7,0,0.5138347373200609,0.049353585975237285,0.06882703958584623,0.0005195616
7,0,0.4498877745939628,0.48955652525224475,0.06716875220298814,0.014336019
7,0,0.5940064140944372,0.563515666971999,0.6379232617197015,0.08001683
7,0,0.6166382748018452,0.4614982200680095,0.4372160879709065,0.27124855
7,0,0.5551584723932429,0.3904347600331435,0.5290643833346824,0.5033402
7,0,0.5556023903725735,0.253068371574907,0.37809103279582273,0.0819555
7,0,0.5463013598052011,0.14682635971486496,0.2207551240513864,0.011348455
7,0,0.5714974251533739,0.41941330227524454,0.2198916011336728,0.008418171
7,0,0.6263729854632263,0.30373201867952815,0.5287358395994438,0.18053134
7,0,0.4786969386738484,0.0706812920561708,0.1012207855077232,0.00027776152
7,0,0.45614454158409784,0.2138671885086521,0.4231747354661163,0.0041552237
7,0,0.529650325181566,0.43397434550171154,0.1579981577614641,0.017069558
7,0,0.3994456470405775,0.08061295316364427,0.055969969380676214,0.00031774255
7,0,0.643513278209742,0.7190679764994746,0.666628845068599,0.9435434
7,0,0.2884802748723893,0.01301859217178687,0.03336232925371738,0.0003071668
7,0,0.5738462870184075,0.25144772149333394,0.08025404604024798,0.17443179
7,0,0.5234789575625807,0.30052579639249394,0.11052254343529097,0.046582576
7,1,0.6719808560074514,0.4679446482169603,0.7099427379881159,0.9859583
7,1,0.7576159538558522,0.9083609461153568,0.946237083554565,0.99982786
7,1,0.7018034957133302,0.9229608520946657,0.9232419237105602,0.9989755
7,1,0.7297412776299353,0.8871587292789139,0.9425066973683955,0.99982834
7,1,0.7190347879984795,0.9116393320467795,0.730374234125394,0.99982053
7,1,0.577667971439493,0.35804006033875946,0.7068960341453763,0.2716927
7,1,0.6243329230469624,0.8999773538034977,0.6878786388317377,0.87339693
7,1,0.6736858465920377,0.6320992396313806,0.5217812102832258,0.96386945
7,1,0.7003548100974591,0.9806345828366279,0.708575113155772,0.99908066
7,1,0.6348879916491741,0.4393787177751825,0.7681475885467368,0.77730453
7,1,0.5658529201564668,0.6764158894070319,0.32096233406579255,0.51319623
7,1,0.6957423187335164,0.481852654635339,0.2966833462521138,0.975747
7,1,0.6931588103167305,0.9407682352936116,0.6827173124046305,0.9993088
7,1,0.6575672403967469,0.8897996496059831,0.6955681991517552,0.9968442
7,1,0.656551390147917,0.7673287087747336,0.8996039043529398,0.9978643
7,1,0.7441837307208077,0.9101059650375929,0.8075372168552541,0.9998105
7,1,0.799568897966951,0.9217963147971575,0.4940822198627063,0.999419
7,1,0.6547220737722287,0.3956039579368592,0.817474924432156,0.88343376
7,1,0.6782750929477335,0.9860183440970313,0.8237515845999991,0.999027
7,1,0.672726942442041,0.9737533958367804,0.7014072645985401,0.99832636
7,1,0.7118307558353008,0.9451136653185002,0.7325575151063753,0.9996636
7,1,0.7590644538143322,0.9278343477193305,0.8086966652667374,0.99992216
7,1,0.8108457574845801,0.9397035605128997,0.8891866385872738,0.99894804
7,1,0.6739735946796176,0.8408653096674117,0.9167880144176791,0.9995845
7,1,0.7345040209147926,0.7969460819878599,0.917250733189145,0.9997553
7,1,0.6711975091331444,0.9047730034489487,0.6652441406846638,0.99838984
7,1,0.7537088989867671,0.9715666105199943,0.6020169814434053,0.99993587
7,1,0.7008247719995592,0.7826570177945215,0.7921241972575208,0.99924505
7,1,0.6639302894157756,0.8953053300786089,0.48426831151945376,0.99973494
7,1,0.6750241612576682,0.8988869177663167,0.7139325092331333,0.99855787
7,1,0.7324990114421682,0.9009171477310448,0.7523547065142264,0.9998882
7,1,0.7255091605495535,0.7917051320576493,0.7877288091747997,0.9998275
7,1,0.732022460828729,0.8247172786715077,0.798008588052114,0.9999393
7,1,0.7072343814355972,0.9535697023796507,0.7534159500054587,0.9997929
8,0,0.4831823195531212,0.005117053707205309,0.005902435946187811,0.00027614736
8,0,0.6015738645218576,0.48296277805519194,0.1376243238712984,0.06604616
8,0,0.44914048530864237,0.003651031401212562,0.01677142093191567,0.00036689898
8,0,0.7278929107665906,0.009492024243194898,0.1749011105914547,0.0007348347
8,0,0.489941138452394,0.09112301873140144,0.4982095880576263,0.00027286858
8,0,0.81161386414493,0.022015852048093847,0.3133006193181704,0.0017349262
8,0,0.5473704881956486,0.003764718255560842,0.07360773314731968,0.0005269435
8,0,0.5718330067305786,0.07612477204532778,0.7598493478274774,0.078718565
8,0,0.5666328401260895,0.5062863229238617,0.30642477406125523,0.057518024
8,1,0.699909275127656,0.9717739555043509,0.8452235926345447,0.9974865
8,1,0.719517330650461,0.9471033860588115,0.9460329694054948,0.9997645
8,1,0.6827963168472286,0.9466011118338871,0.950391206711966,0.9986904
8,1,0.7109737536807719,0.9375556078305729,0.9167155739059503,0.99936324
8,1,0.6955228650098149,0.6987984054944735,0.87362057340012,0.9991503
8,1,0.7428328948167898,0.9259920062638859,0.9385088616133708,0.999721
8,1,0.6560819535554218,0.9545527061465755,0.8654900264621556,0.9973617
8,1,0.7448528284251522,0.9591727254644066,0.9576583708105546,0.99973816
8,1,0.7317472455657594,0.9847551791364078,0.8705953815877973,0.9995227
8,1,0.7592363058258313,0.9688382163707829,0.958542265120793,0.9997737
8,1,0.681397232454256,0.9560896070459716,0.9625932305881493,0.9986904
8,1,0.6748475494894394,0.9576383946669809,0.947874499265121,0.9986065
8,1,0.6642061629251167,0.8582859828749551,0.87338871373461,0.99677795
8,1,0.6940963147184619,0.8805345825944921,0.8835884778643697,0.9964527
8,1,0.713109111532154,0.9397497821905243,0.9217768343720354,0.99961984
8,1,0.7101504481499002,0.725564742504987,0.9726283426376588,0.9996753
8,1,0.7044677932053044,0.9323821230770862,0.8734572320528861,0.9967764
8,1,0.7269720006602379,0.8417429191746272,0.9386574847295613,0.9999236
8,1,0.7402583854573863,0.9105789742342212,0.850951796082717,0.9992607
8,1,0.7000147762046692,0.8653819741785498,0.9769680695923764,0.9989506
8,1,0.7645529965490178,0.932564138501789,0.9130424197262847,0.9996375
8,1,0.6744982128162166,0.9263357574024311,0.82442413071559,0.9991079
9,0,0.7776432010201489,0.022489398355876152,0.20882380156260982,0.0033576295
9,0,0.7448844536016296,0.8784178626747825,0.3192091235980212,0.23988391
9,0,0.6305188031698334,0.20605307457245994,0.3064142381691488,0.21195257
9,1,0.7905989167531123,0.9731598428340624,0.7405538970137083,0.9998665
9,1,0.7097700948031044,0.9641954677136509,0.4459560357109921,0.99983966
9,1,0.7845041703788018,0.9757002882372252,0.7696118574264272,0.99986017
9,1,0.7201861117411994,0.9022012951647862,0.6657747674330776,0.99982494
9,1,0.7650445412553641,0.9866188042487949,0.7358769414668213,0.9999018
9,1,0.7533472486868467,0.98656549471183,0.6219828471809147,0.9999511
9,1,0.8025705812826298,0.9887544686310755,0.8641345084004183,0.99947995
9,1,0.6987192258440501,0.8758290371099186,0.6513185529203022,0.99865746
9,1,0.7849916451716794,0.9662739372876287,0.746329717091068,0.99986017
9,1,0.6809609307232187,0.9166734188867529,0.19515025474996775,0.9975635
9,1,0.6955073965268905,0.8810216470362712,0.38699588275604707,0.99720615
