job_id,decision,spacy_lr_score,spacy_rf_score,spacy_svc_score,spacy_xgb_score,spacy_lgb_score,spacy_nn_score,spacy_nb_score,spacy_knn_score,spacy_siamese_score
0,0,0.4137293632494858,0.16,-0.24631003906330962,0.009197443,0.16160391967844465,0.08784753,0.17671495674656643,0.4,0.4690283
0,0,0.41632142054120613,0.15,-0.17981514768727852,0.051711503,0.18856228320399362,0.27391043,0.19869287336510316,0.4,0.36553323
0,0,0.41835137835958774,0.18,-0.22140674142646238,0.056688383,0.1412593218234594,0.1330989,0.25675598447782705,0.0,0.41177905
0,0,0.4198655674120627,0.1,-0.22135877292754513,0.03757838,0.1420418202205078,0.12359644,0.248208476985769,0.0,0.40314075
0,0,0.41536343299144307,0.17,-0.06866337330401569,0.076997004,0.26636632923976866,0.35054895,0.4029394721147994,0.0,0.47139242
0,0,0.44996335449308333,0.15,-0.1264847285199857,0.036921076,0.19066990845219903,0.25742853,0.22704823858283277,0.0,0.42463708
0,0,0.4102257713184669,0.18,-0.29965201410815623,0.039991695,0.1789883414106178,0.29676265,0.23516633156988048,0.4,0.5338726
0,0,0.3327534587210963,0.24,-0.5448229234637212,0.041698407,0.22573334191991026,0.6866937,0.0045617017313393455,0.6,0.5450497
0,0,0.4234571612576781,0.14,-0.19524926369567336,0.05269751,0.3073699263095332,0.16404639,0.23492825714192908,0.0,0.40594956
0,0,0.39321712730110997,0.51,-0.28436814669676114,0.54919416,0.3831874651802748,0.25776502,0.07304192050666539,0.4,0.4076499
0,0,0.35078916695322104,0.34,-0.4224575749498343,0.20447963,0.20488568121560086,0.20858212,0.15377698874663331,0.0,0.5047395
0,0,0.3825563451159949,0.13,-0.3301336040816565,0.040860236,0.1989430590586164,0.11871591,0.24702509066221107,0.0,0.44612756
0,0,0.3506527699351485,0.12,-0.46359660313187406,0.011347283,0.1181628138029492,0.09907413,0.07948636965429585,0.2,0.49161732
0,0,0.44942578795936544,0.17,-0.09659905050452249,0.02801546,0.18027050565699437,0.09830641,0.231789879436597,0.0,0.39353436
0,0,0.44534362388377385,0.13,-0.16140425641867873,0.04918021,0.12296524535869595,0.37347952,0.23722517290063375,0.2,0.5019473
0,1,0.5071343591732214,0.76,0.07450778942138707,0.9665178,0.8049463508592457,0.47750568,0.29685368764333575,0.4,0.50032926
0,1,0.5059910842946659,0.84,0.01883154664978838,0.9414393,0.721825036038405,0.7487882,0.19298027805421047,0.6,0.36311808
0,1,0.5578361082004174,0.79,0.0908964213346161,0.94378823,0.7897689309046183,0.60921633,0.3956834582903615,0.8,0.5415078
0,1,0.38312734156317163,0.76,-0.2323858976975154,0.9499277,0.8340946259697422,0.4574881,0.16172566165861166,0.2,0.5255379
0,1,0.5206841448480627,0.83,-0.044882091305673374,0.9732046,0.8695645854935933,0.82218665,0.22798049723924704,0.4,0.64280146
0,1,0.5740231217453328,0.82,0.19367969496494086,0.9414848,0.8226803589882546,0.70031875,0.3102784523395619,0.6,0.2308027
0,1,0.32504161019857036,0.71,-0.4854788230751281,0.8988684,0.7614347743003173,0.47358015,0.19832953281307156,0.8,0.4802075
0,1,0.5579963555698392,0.8,0.17330242783322808,0.9158935,0.741042804792681,0.38617986,0.36505105711643127,0.6,0.31105277
0,1,0.45065274949294626,0.83,-0.07862926141909489,0.93256253,0.6587862727611352,0.6418849,0.42557459494917066,0.2,0.39012438
0,1,0.4536367723488068,0.85,-0.15430867439873547,0.89638245,0.6546460292686324,0.8333775,0.10667007018980469,0.4,0.49245438
0,1,0.39703090707955985,0.79,-0.352451764776238,0.9857846,0.9186027152987719,0.95951134,0.29705272017651546,0.4,0.4387868
0,1,0.46369494852442755,0.87,-0.16636549908278292,0.97197604,0.7569429604205637,0.9214166,0.14294240196131505,0.8,0.32587865
0,1,0.43714034748388736,0.77,-0.24465033466520542,0.93929344,0.6496599663689002,0.6306804,0.148078498523296,0.8,0.38168368
0,1,0.5749390244749496,0.84,0.23937528839945144,0.97342324,0.8746253204060676,0.62262505,0.43799809142867124,0.8,0.28925163
0,1,0.4298717737238574,0.5,-0.15132002179221682,0.34544176,0.631665460102991,0.41333076,0.24863145160347655,0.0,0.44682872
0,1,0.5262867206936577,0.86,-0.011304309547923302,0.9635765,0.8060522933015941,0.6790076,0.25086291231740376,0.8,0.3321081
0,1,0.4963756686065578,0.86,0.05009087396778096,0.9637637,0.7809017283129864,0.9310841,0.2650408855457163,0.8,0.29706794
0,1,0.48427462071073696,0.49,-0.021586943148320617,0.63145584,0.44220748866695186,0.37110087,0.37829770531659856,0.6,0.32441136
0,1,0.423239705510689,0.83,-0.22046026646638833,0.92846704,0.7973208296570565,0.68368393,0.2614309665383235,0.8,0.36144435
0,1,0.3377279297908255,0.83,-0.30122367846203585,0.9709873,0.7586662634952246,0.57920104,0.07721532466148699,0.4,0.5290962
0,1,0.49356944883509785,0.8,-0.008517104700415626,0.9309301,0.7759291223952836,0.90460074,0.22374588661170675,0.8,0.3708205
1,0,0.475388634119072,0.17,-0.0019129091490815708,0.04688742,0.20545054516916206,0.084199436,0.6902099686466205,0.2,0.47355935
1,0,0.4799981159065113,0.15,-0.04993708145031327,0.055562537,0.13339513605647543,0.019582456,0.7033989064479054,0.2,0.4933827
1,0,0.5729259773291291,0.24,0.15102574961327525,0.018587224,0.1317274525767256,0.038443167,0.6983355816493606,0.2,0.566698
1,0,0.572002269908466,0.57,0.23985089952193062,0.5599722,0.5203468245301525,0.6673409,0.8243906595350734,0.6,0.5316904
1,0,0.5985227978690063,0.09,0.32878524941149667,0.028186217,0.13151195759813955,0.06930429,0.8638769418722464,0.0,0.55917144
1,0,0.5619121131535798,0.16,0.15065018245639983,0.052656036,0.16338054512706157,0.030474301,0.5629466011976809,0.4,0.644451
1,0,0.5861524148780867,0.25,0.18807318669443818,0.08637119,0.19995615449319426,0.051296953,0.8127789737548389,0.6,0.56893736
1,0,0.591173868485291,0.17,0.14312912203442787,0.014673145,0.1451195319493267,0.01948053,0.9019421435167646,0.6,0.63657427
1,0,0.5015945062944779,0.24,-0.05601407101114757,0.058866937,0.16128540538116737,0.025561482,0.7187465381286584,0.2,0.48540607
1,0,0.5022124971094959,0.24,0.041710370499418156,0.058318235,0.32585321497694564,0.33289877,0.7631421579802213,0.6,0.55220675
1,0,0.5806897660849838,0.11,0.08944284707653662,0.013588054,0.07384944553758174,0.0044130576,0.8281136950680522,0.2,0.5817392
1,0,0.5866187357837384,0.2,0.2712038302256158,0.079887666,0.2758597331120988,0.20153019,0.8745705963832637,0.8,0.5420676
1,0,0.45407903801380495,0.14,-0.14598114154387554,0.033592872,0.2597354852419264,0.11691236,0.4085697618479093,0.4,0.47815797
1,0,0.5644739717102881,0.1,0.1737174507666459,0.022370411,0.2179973714409957,0.14100535,0.7637934202367179,0.4,0.4890236
1,0,0.5763747496621865,0.21,0.2718369463864443,0.09332902,0.22793553864948235,0.1445984,0.7592907490236277,0.4,0.45268056
1,0,0.5701932137551136,0.2,0.26839978330975806,0.05277288,0.29574696697108405,0.047750924,0.7690624932522766,0.4,0.4697523
1,0,0.5211573891774364,0.1,0.08427180744846056,0.030533483,0.16669028542751307,0.035502326,0.7000287978689225,0.4,0.4190109
1,0,0.6375465779534532,0.05,0.3635102611714743,0.026533782,0.13146794280561222,0.081889875,0.8360277593595717,0.4,0.6359924
1,0,0.6372323841835762,0.05,0.3643664293388577,0.029389013,0.1400759934778983,0.08167199,0.8333885557948153,0.4,0.6391962
1,0,0.33551762982646527,0.09,-0.44637050502305226,0.014935086,0.07617988568132505,0.032334425,0.14808661666018347,0.0,0.37954068
1,0,0.5992250834302144,0.11,0.3226436481576906,0.014603651,0.1685804571589331,0.05366622,0.8425536469104348,0.0,0.56595767
1,0,0.4988333958949249,0.19,-0.051455559178771273,0.042735197,0.13881496792463419,0.088969536,0.5541146617005472,0.4,0.5797639
1,0,0.46098735108533856,0.4,-0.10241088735353014,0.24164657,0.25242190444797646,0.091667354,0.6578108145858373,0.4,0.4366338
1,0,0.5961703160842242,0.11,0.2067031379387852,0.013011002,0.09014233340628508,0.04459297,0.7540189064488309,0.4,0.62324685
1,0,0.4743414433303586,0.15,-0.10784367715852287,0.0231202,0.1554054500114194,0.01414626,0.6736912883432387,0.6,0.49809325
1,1,0.5838057507865139,0.85,0.29137177745252296,0.98633873,0.915350091325129,0.89571655,0.8378416927435646,1.0,0.5246751
1,1,0.47727736884748473,0.94,-0.029875832016727943,0.96137387,0.8207371088111538,0.860665,0.7362451810402781,0.8,0.44724
1,1,0.6470016018578645,0.85,0.3657326499483939,0.959462,0.831981823731762,0.5165642,0.7609632552540966,0.8,0.6519628
1,1,0.48080251003672375,0.85,-0.0779762000851522,0.9464008,0.7415365025738208,0.64416087,0.7324911887979466,0.8,0.41402334
1,1,0.4435304042195338,0.39,-0.16311425412080044,0.045878995,0.29404659447040626,0.42265615,0.6096684378943628,0.6,0.4466514
1,1,0.6435631525450579,0.83,0.5145660578540021,0.959728,0.859361836667214,0.63090163,0.824727429240169,0.6,0.57977664
1,1,0.6100314592124076,0.65,0.44435483663368625,0.64238137,0.8842843123203914,0.92990077,0.7369158026534407,0.8,0.48436683
1,1,0.565613717376316,0.9,0.149551777695827,0.9527449,0.8317391102857932,0.4962966,0.8280214167731871,0.4,0.5488833
1,1,0.6168570530663917,0.85,0.44930901940197426,0.9921542,0.9380601549540036,0.8964874,0.8972938494691274,0.8,0.53768104
1,1,0.5499518529461355,0.79,0.22400838566350434,0.9603622,0.743682044777984,0.7684896,0.6468934009942724,0.6,0.463423
1,1,0.520165977283406,0.81,0.07073685623791084,0.974129,0.7807333110089313,0.7164299,0.7770449703699891,0.6,0.5284578
1,1,0.5945226933508821,0.59,0.30798527449448815,0.9298777,0.6992276202135593,0.50479674,0.8526988153791395,0.0,0.54623264
1,1,0.5815893708838491,0.85,0.21813484821067575,0.95416975,0.8472177529856755,0.6348947,0.8124423709859286,0.4,0.4909408
1,1,0.49798463076227173,0.46,0.03842538283354752,0.45003012,0.39072709911625514,0.3721459,0.6441775053586989,0.6,0.41520274
1,1,0.6292090699029812,0.86,0.34203464923785004,0.9821193,0.9226172378783112,0.9030902,0.9254209854677142,0.6,0.66641814
1,1,0.5807559636933782,0.85,0.24595556473157992,0.99454826,0.9316990261936793,0.75197846,0.8660920885673697,1.0,0.50419176
1,1,0.5547561651778302,0.86,0.15372014885586355,0.9649326,0.8905378912680653,0.7959532,0.7552086853094891,1.0,0.48014826
1,1,0.6075674646760826,0.9,0.39128764511106423,0.9602263,0.7528956226177715,0.5564912,0.8661980820682481,0.8,0.5034138
1,1,0.6165611370025623,0.9,0.40857442678509087,0.9750001,0.8714925809027347,0.5242987,0.8845967840239765,0.6,0.523627
1,1,0.6202453357309419,0.63,0.25872446263108895,0.8975962,0.8800382907533811,0.32556325,0.8910417697081722,0.6,0.6156087
1,1,0.5703667731028995,0.83,0.1095780970256049,0.9387649,0.7841665446543186,0.096877985,0.8571327315224196,0.8,0.6382985
1,1,0.6370249769759012,0.88,0.40801284311324554,0.9766217,0.9102335096245279,0.67053056,0.9299157624721005,0.8,0.5852128
1,1,0.5210841476788657,0.87,0.04179130592688256,0.98750055,0.8128363792858089,0.3147788,0.6955931751920081,0.6,0.54695493
1,1,0.6495635131576589,0.57,0.41994524825062013,0.9887001,0.677197692067971,0.7733734,0.8595707669601024,0.4,0.5836785
1,1,0.6612730575450887,0.87,0.4447853291169183,0.9440088,0.838302774886281,0.53887683,0.940716117324375,0.6,0.61528105
1,1,0.4901633902137992,0.85,0.05335306425157245,0.9581125,0.8253970061882329,0.42447048,0.7109090808517101,0.6,0.4101193
1,1,0.5330894047865546,0.52,0.11718186190961073,0.28680307,0.2468529032379604,0.5837016,0.6672191498357675,0.4,0.5367935
1,1,0.5238706923617549,0.86,0.06611791279736194,0.960642,0.816606211952884,0.71626663,0.6587903865034409,1.0,0.5114879
1,1,0.6788280715370563,0.64,0.5114485368154922,0.9233312,0.851196034611988,0.78073996,0.9224590004403238,0.4,0.60057306
1,1,0.6130450869158057,0.57,0.3578936157931785,0.67860216,0.5424539606670158,0.72083527,0.7335866295818602,0.6,0.5230231
2,0,0.6491567151121377,0.16,0.37645959794179656,0.04014812,0.15812497523106617,0.06925284,0.7951387365978401,0.4,0.3774617
2,0,0.6271444402013012,0.49,0.22914337340819435,0.8334393,0.3279318966786058,0.3291225,0.5407598925622995,0.8,0.66338384
2,0,0.5742561592353381,0.57,0.2156208409161145,0.809619,0.39486821205347966,0.08780043,0.6589042866503173,0.2,0.29222625
2,0,0.658050892549622,0.2,0.3681908064916333,0.016841622,0.08883520887298245,0.013687237,0.6955190289290678,0.2,0.31914735
2,0,0.5577254713843777,0.23,0.11672731345195765,0.011764824,0.07483822422121432,0.017193297,0.6338671473698178,0.2,0.24004236
2,0,0.6678530948414984,0.2,0.4837679706186952,0.05453369,0.22970985620261014,0.08539963,0.8136448568726364,0.6,0.46860248
2,0,0.6561859433615479,0.14,0.47776235919826987,0.024653064,0.19503785237988014,0.08520749,0.8391123393905245,0.6,0.31686583
2,0,0.6287329211018348,0.33,0.3386140460174752,0.019834923,0.18725847584694388,0.60968745,0.3788582514189151,0.8,0.47933835
2,0,0.6166267516153132,0.23,0.26875542067973474,0.009855578,0.20745788880947313,0.13728988,0.849541073594367,0.8,0.43087915
2,0,0.7387487376992389,0.29,0.6040272887821136,0.06546718,0.4539358036291595,0.83407867,0.8737448933095184,0.8,0.7362698
2,0,0.5700849163521051,0.16,0.12197890692957834,0.010542532,0.10851953463242654,0.03100851,0.44862871101090235,0.2,0.4043607
2,0,0.6894468445197116,0.55,0.43203311317023074,0.94634837,0.5626349831593903,0.9415006,0.8062763723480126,1.0,0.7027926
2,0,0.6447517042435186,0.22,0.3664332340518221,0.053104162,0.40276130740519,0.6588937,0.8727016737343705,0.8,0.56862545
2,0,0.6053704497336097,0.24,0.26405518190412475,0.08968806,0.30276453954468363,0.46240357,0.8323643851205726,0.8,0.4026863
2,0,0.6368162222929874,0.21,0.2742255434400613,0.032773707,0.21880517120324583,0.31000367,0.782537543585835,0.8,0.53949267
2,0,0.5890778049303662,0.21,0.16803153612876004,0.02407488,0.25255662522548755,0.6663203,0.7496048646739861,0.8,0.55288565
2,0,0.6785921319450243,0.64,0.3957818968802674,0.8013475,0.9026803525750361,0.94389355,0.6646358174274019,1.0,0.5850361
2,1,0.6822035747146529,0.94,0.4183346402358929,0.98520666,0.9418601679690989,0.96643513,0.8469149653672666,1.0,0.58968705
2,1,0.6450434952933763,0.9,0.2913151293526348,0.9877088,0.9085202237194611,0.90441954,0.8005368359924897,1.0,0.611155
2,1,0.6831917203426946,0.92,0.42675100550400735,0.97199935,0.9014813861826121,0.963824,0.850146370272411,1.0,0.59801376
2,1,0.6602903545407024,0.9,0.37506335517221023,0.98113674,0.9124506271781202,0.9509643,0.8370288777797696,1.0,0.6477527
2,1,0.6010183096494658,0.88,0.23097417709923573,0.9643662,0.8198861282562381,0.5982013,0.8629497106883287,0.8,0.4982284
2,1,0.7013000078175615,0.89,0.492444437575802,0.9906096,0.9605064544980645,0.9103776,0.893922068549213,1.0,0.5750504
2,1,0.5938874197357625,0.85,0.1413961672073265,0.96353644,0.8973970034304009,0.72710264,0.8010492316808338,1.0,0.58095753
2,1,0.7081114913014533,0.89,0.5205559682257077,0.99287534,0.9706900752095433,0.9373071,0.927348118525054,1.0,0.6825649
2,1,0.7106392148037587,0.93,0.5658534862229184,0.9937645,0.9270877270839778,0.9630097,0.8532045504974967,1.0,0.58219194
2,1,0.6534831540367961,0.93,0.363340657439794,0.97986823,0.9627755859065524,0.92677575,0.8848450911723565,1.0,0.535494
2,1,0.7035093848635983,0.77,0.5196532619113254,0.9722206,0.8413782068328497,0.91155577,0.9116494294987997,1.0,0.57977676
2,1,0.6617964573801748,0.78,0.36486299668746414,0.9797437,0.8426055658521201,0.91229796,0.6371476580656941,1.0,0.703596
2,1,0.6962812431351775,0.9,0.4680223551244201,0.9839324,0.9149729620732789,0.7488399,0.8419884749829883,1.0,0.70356053
2,1,0.6889469481924357,0.92,0.4790825082103361,0.9911412,0.9287415948755241,0.91822535,0.9165411824168016,1.0,0.6161936
2,1,0.6925809013558938,0.86,0.39947346637567466,0.9812578,0.9508490480913407,0.91272855,0.8362911486546709,1.0,0.59210324
2,1,0.7213730543833407,0.89,0.6921401556337495,0.99733824,0.9558872472133394,0.8366087,0.9537502360035617,1.0,0.6633256
2,1,0.7513539092306747,0.83,0.7574161621303983,0.98912674,0.8418003136523636,0.822228,0.9484313193164149,1.0,0.7228507
2,1,0.6903507660468899,0.9,0.4789211574750391,0.994562,0.9287415948755241,0.92281103,0.9167226972435204,1.0,0.6111412
2,1,0.604051582555557,0.87,0.19891435933073978,0.980514,0.9269140364120135,0.7839775,0.8847099425249657,1.0,0.570962
2,1,0.6105014501258105,0.63,0.203794259723464,0.9353429,0.7657620873251166,0.62581885,0.5046749160152054,1.0,0.5824575
2,1,0.7080106456862167,0.93,0.5567596172720624,0.99232036,0.9541283858634457,0.96257824,0.8603780713328736,1.0,0.58809274
2,1,0.7080814652120181,0.6,0.608283489185087,0.8538474,0.7922455630778654,0.6003184,0.8933134541128848,1.0,0.6552127
2,1,0.6491651613892342,0.86,0.28648561532989913,0.984784,0.9008022944160882,0.8698405,0.8028835375138283,1.0,0.7118522
2,1,0.6439350280510843,0.94,0.3145488729822015,0.9878599,0.9257672632714989,0.90578103,0.8378456175128643,1.0,0.6408618
2,1,0.5889997845608449,0.61,0.10692525554582044,0.7201285,0.5827846496572446,0.49993747,0.7390122322205205,1.0,0.5719188
2,1,0.6559212375189954,0.94,0.3588227920158977,0.9881442,0.9220605299161873,0.89637506,0.8531353095541587,1.0,0.65095156
2,1,0.6249240960743797,0.9,0.2864456985906246,0.98289216,0.9103829899157406,0.8356566,0.8136082157124742,1.0,0.63501334
2,1,0.7121352575904172,0.9,0.574625160285318,0.97597104,0.9261643972676721,0.87558275,0.8967729803062875,1.0,0.72953504
2,1,0.6933710916295303,0.64,0.4994616462158649,0.9087159,0.848884947571513,0.88122785,0.7702346253955015,0.8,0.54926
2,1,0.6729529314704177,0.91,0.3616713915839426,0.9907733,0.959502277471398,0.9542356,0.8648239771978916,1.0,0.53358424
2,1,0.5938706956565367,0.89,0.20341295428693534,0.96810204,0.8319433652717386,0.74444133,0.8139952841530278,1.0,0.5523621
2,1,0.6335565762166052,0.62,0.2840865238625972,0.45557874,0.5936657789393734,0.4475905,0.7872486718068933,1.0,0.6424486
3,0,0.5662024319451183,0.17,0.07789527188329914,0.011196767,0.18239551027938974,0.07586781,0.6361301935240374,0.0,0.43394566
3,0,0.5113075682881152,0.2,-0.11013634398618093,0.030602824,0.2200463619192869,0.1122617,0.6583964012083356,0.0,0.5428262
3,0,0.5723411690295502,0.42,-0.03814031507365481,0.124471255,0.23206176775038934,0.029782161,0.47925671677873843,0.2,0.46608514
3,0,0.7461659342368373,0.43,0.4750702902477995,0.042246934,0.15979545494306918,0.0003203694,0.5254050718911787,0.0,0.095418096
3,0,0.5622739680432411,0.19,0.07779663372154387,0.033686988,0.1810793598969457,0.23062062,0.7193397509542023,0.4,0.47890532
3,0,0.6967905913902471,0.23,0.3350749440971437,0.029836956,0.20183330582737397,0.006008547,0.5346567023121275,0.0,0.23345509
3,0,0.4805616530441673,0.15,-0.1308870195018793,0.0062167156,0.18564276868935484,0.056573387,0.49860938180801406,0.0,0.54311496
3,1,0.3962351483088134,0.79,-0.4142383640624137,0.958478,0.5780122206802412,0.4200412,0.09979643429171693,0.4,0.55841637
3,1,0.5264227266202942,0.83,-0.07027761242328866,0.96397877,0.7405654673789597,0.42270875,0.42611498619103494,0.4,0.5911161
3,1,0.6428521967888474,0.82,0.12157802775847729,0.9551592,0.77866926093487,0.34289357,0.8038935097344445,0.2,0.670826
4,0,0.705373204662377,0.61,0.567209189724488,0.97825855,0.8456831649993387,0.52035075,0.858333233201728,0.6,0.6606314
4,0,0.5657359737253457,0.18,0.23677147406612875,0.039662886,0.30615976342895157,0.28481886,0.8284612551087082,0.6,0.47389153
4,0,0.7396143183142776,0.25,0.8864173924780784,0.13739732,0.5265145633164863,0.75866604,0.8856809301629549,0.8,0.5402768
4,0,0.672977924805963,0.24,0.4812929867217099,0.03424188,0.1627813604927281,0.10970738,0.7646001622952409,0.6,0.59906745
4,1,0.6882983484490239,0.9,0.6256465726147715,0.99156356,0.8684629232809996,0.9065444,0.9324083239642156,1.0,0.6848258
4,1,0.7213262458510175,0.91,0.6621791583538394,0.94573075,0.8563505906940552,0.91863763,0.9352392828399452,1.0,0.6687972
4,1,0.6619173199027024,0.83,0.5008943611816948,0.9819609,0.7833606420883721,0.78473395,0.9404178344258894,1.0,0.60532707
4,1,0.6983335470632632,0.67,0.5714980375761238,0.99295324,0.7935864861477185,0.81175643,0.9481698313075697,1.0,0.45787147
4,1,0.6031863348301477,0.91,0.42591747091840026,0.96884894,0.9358856551190985,0.85396695,0.7989127753770161,1.0,0.46847796
4,1,0.6907192374297029,0.77,0.6195070215591814,0.9741824,0.8088757693492717,0.8716593,0.945600306233808,1.0,0.60202193
4,1,0.7128696077385905,0.72,0.6413496009425289,0.9780553,0.8020595203041406,0.7178633,0.8794944698861947,0.8,0.66867036
4,1,0.5839657468136467,0.84,0.296114793437109,0.98399794,0.8885187163753582,0.8939577,0.7991809198385471,1.0,0.5385147
4,1,0.700748321337861,0.85,0.550625279629956,0.9860832,0.8791693215237145,0.65579987,0.8171380157989876,0.6,0.5992004
4,1,0.6847485078768487,0.88,0.5608573129220777,0.98667383,0.9264778494056449,0.9421177,0.9241800244797586,0.8,0.58604985
4,1,0.7292345687560551,0.86,0.7948113135328903,0.9970108,0.9096148430058788,0.94634104,0.7376762081946926,1.0,0.732621
4,1,0.6472706521284892,0.88,0.48630899000860095,0.99068797,0.9121530232619248,0.7931274,0.9175283676531706,1.0,0.5926359
4,1,0.688765003010321,0.86,0.5957630209329241,0.9764761,0.8577821737039213,0.8790599,0.933954398945609,0.8,0.65242964
4,1,0.5878636571835252,0.55,0.42074726269412177,0.5286453,0.5675944399740983,0.81842524,0.5329324032248219,0.8,0.53791517
4,1,0.6577608684757247,0.86,0.6535833175496679,0.9769669,0.8936596163785953,0.82998407,0.9544198334917622,1.0,0.48772725
4,1,0.6726865368548591,0.93,0.6067546856402071,0.9840433,0.9190530710827792,0.917917,0.959231560207525,1.0,0.53356194
4,1,0.6586480359534129,0.88,0.5424298134403285,0.995169,0.9078906524473963,0.73966837,0.9281218881904684,1.0,0.5921415
4,1,0.6367654397514868,0.83,0.43787220950338407,0.9782366,0.859349622438022,0.6923958,0.7894574951007942,0.8,0.5545222
4,1,0.6902205075782836,0.92,0.6948965537762077,0.9864183,0.873405375020912,0.894774,0.9548748227090329,1.0,0.55434847
5,0,0.6466138552215145,0.26,0.37230609231757156,0.06942452,0.4516069279511656,0.50629616,0.862661927381875,0.8,0.66805625
5,0,0.45988459919028607,0.16,-0.11081257661832876,0.037803695,0.08984079101801347,0.035623383,0.580329413807402,0.4,0.44720298
5,0,0.5001283654262767,0.46,0.025635415159754038,0.81191534,0.27600897311237926,0.014445706,0.77397002927002,0.4,0.5040165
5,0,0.6659995645823314,0.19,0.6444724090924878,0.07799231,0.3946814966118652,0.36940414,0.8952230048918673,0.2,0.60500413
5,0,0.7050766652263009,0.22,0.5114784945812266,0.06211983,0.33054080506761857,0.20044585,0.8932633018614532,0.6,0.26103404
5,0,0.6565022776676264,0.19,0.3417490394909561,0.03666679,0.21139337495444366,0.07821936,0.8518996455653014,0.4,0.517549
5,0,0.471771566289513,0.11,-0.03434364235955868,0.02134351,0.19459424307950368,0.031914916,0.24380713216405284,0.0,0.39135137
5,0,0.5037173298046729,0.13,-0.007932305305296997,0.013165407,0.13451963994179045,0.043871462,0.6476586963129417,0.2,0.45028546
5,0,0.6217176363886788,0.39,0.18392299322127484,0.06451901,0.2262913722195685,0.067027844,0.8554967986715227,0.2,0.59503347
5,0,0.5171217503483224,0.15,-0.013365149268042234,0.026708711,0.1937046954023618,0.021636605,0.6989569363610363,0.2,0.51502365
5,1,0.6366310205592562,0.84,0.30118215924175945,0.9812522,0.9123247307937429,0.62140834,0.7555628538699771,0.6,0.6369602
5,1,0.7241758659190031,0.94,0.5787451835024119,0.987695,0.8809455251223999,0.6210152,0.9749901179465628,0.8,0.65442246
5,1,0.6175461070422892,0.91,0.3663138973400957,0.964087,0.791463980142703,0.8685997,0.7979960551118568,0.8,0.46917143
5,1,0.6060110905453736,0.85,0.2681934723301252,0.95958734,0.8865253396872466,0.79571915,0.8709838033707135,0.6,0.5074411
5,1,0.6269888246506666,0.86,0.28255208103800045,0.9514909,0.8395617594133729,0.7671697,0.8494625547969206,0.8,0.5844407
5,1,0.538762391253051,0.55,0.07454299214854584,0.80679965,0.6763515468164015,0.31350207,0.6973536770734385,0.4,0.50267386
5,1,0.6758164672559391,0.97,0.4588465088546001,0.9557933,0.8464466981586363,0.60785997,0.9219278630124845,0.6,0.6512477
5,1,0.6648286300949382,0.85,0.3926567275410811,0.9561998,0.9215851926615154,0.80052793,0.9209149181769706,0.6,0.6226595
5,1,0.6174657283465959,0.65,0.3570526377952331,0.9134116,0.8052178560933483,0.6053786,0.8300259168859578,0.6,0.54154456
5,1,0.5415467414962063,0.84,0.04302205395763211,0.96632516,0.7390624187932193,0.5569806,0.6612678724690737,0.6,0.5964099
5,1,0.5278270001494386,0.89,0.0893944259670061,0.9589031,0.8388263598945994,0.8137223,0.7543790687394466,0.6,0.45405757
5,1,0.614207763779969,0.88,0.24550084211539414,0.96943283,0.8962563042169341,0.58211476,0.767668808061484,0.4,0.57618517
